Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"333";"Beginner, white cross down";"70230";"1665321038935";"U2 L' U F' R' U' D' F2 B U2 L' F' D2 F U2 F' R2 F' B2";"0";""
"333";"Beginner, white cross down";"68730";"1665333490002";"U2 L2 F' L2 U2 F2 R2 U2 B2 F L' B' U' L2 F2 L' B2 R D' U F2";"0";""
"333";"Beginner, white cross down";"57070";"1665333598945";"L2 B2 U2 R2 F2 U2 L2 U L2 D' R D2 B R U' B' U2 F2";"0";""
"333";"Beginner, white cross down";"68590";"1665333736019";"B F' U2 B2 R2 U2 F U2 F' L R B' R' B2 R2 U B L";"0";""
"333";"Beginner, white cross down";"72780";"1665333856263";"B2 U B2 L2 U B2 U L2 U' R' B' U2 L2 R D F U R D2 B'";"0";""
"333";"Beginner, white cross down";"78010";"1665334061475";"R' U2 D R2 U2 L' F L' F' B' U L2 D2 F2 D2 F R2 F' U2 B'";"0";""
"333";"Beginner, white cross down";"48510";"1665334175042";"B' R2 B2 D2 R2 F2 R2 F2 D' F2 U2 F' R B2 U' F' R F' U2";"0";""
"333";"Beginner, white cross down";"83230";"1665334315107";"L F D' B2 L2 B L D2 R' D B2 U2 D2 R F2 D2 F2 D2 F2";"0";""
"333";"Beginner, white cross down";"58600";"1665334438378";"D2 L2 D' R2 F B2 R F2 U' R2 L B2 L' F2 L F2 D2 R2 U2 D2";"0";""
"333";"Beginner, white cross down";"64970";"1665334562685";"R2 B D2 F D2 B2 F' D2 L' U' R2 B L2 R2 B U2 L' R2 F'";"0";""
"333";"Beginner, white cross down";"53440";"1665468833607";"U2 L2 R2 F2 L2 F' D2 B L2 D2 B' L D' R F' R U2 L' R' U F2";"0";""
"333";"Beginner, white cross down";"75550";"1665483860027";"L' R2 U2 F2 L U2 F2 L2 D' F R' U2 R' B' F U' F' U R'";"0";""
"333";"Beginner, white cross down";"63120";"1665483967796";"B2 L F2 L' B2 U2 L2 B2 U2 B' R2 D F' L B L' U' L' R' B";"0";""
"333";"Beginner, white cross down";"82630";"1665488634548";"U R2 D F2 D' B2 L2 U' B2 F2 R2 B' D F' L R' B U' L2 B R'";"0";""
"333";"Beginner, white cross down";"83190";"1665488930886";"F2 R F2 U L' F2 L2 F U' L2 F2 L2 F R2 U2 F2 U2 F B";"0";""
"333";"Beginner, white cross down";"67730";"1665489031659";"F L' B2 D2 B D R2 U' F2 L F R2 F2 L' F2 R F2 R D2 R";"0";""
"333";"Beginner, white cross down";"61170";"1665491817108";"B2 D' F2 R2 U' B2 R2 D B2 D2 B2 L' D2 F U2 L2 D' F L' F D";"0";""
"333";"Beginner, white cross down";"65980";"1665493182252";"D2 F2 U2 L F2 L B2 L' D2 L D U B' L U L F R2 U' L";"0";""
"333";"Beginner, white cross down";"53930";"1665494700364";"U2 B2 R2 U2 B' R2 U2 B' D' B2 F U F2 D2 F2 U2 L' D L'";"0";""
"333";"Beginner, white cross down";"75160";"1665494845617";"R2 U' R' D L2 F L2 B2 R' B D2 L2 F2 D2 B2 L D2 R2 B2 L'";"0";""
"333";"Beginner, white cross down";"77700";"1665495017302";"B2 L2 F D2 R2 F2 R2 U2 F R' U B L R2 U B' D' B' D2 U";"0";""
"333";"Beginner, white cross down";"62830";"1665495329418";"F B' U B' R' B U2 B R2 D L' F' U2 F R2 D2 B' R2 L2 B";"0";""
"333";"Beginner, white cross down";"67710";"1665500907431";"L2 D F2 L2 D' F2 D' U F D2 L' U' F' D F2 L2 D2 B' F";"0";""
"333";"Beginner, white cross down";"58630";"1665501132753";"U2 L2 B2 F L2 F' U2 B L2 R2 B L B L F' D L' R' D' F2 U2";"0";""
"333";"Beginner, white cross down";"64060";"1665558867218";"B2 D L2 D2 F2 R2 U' F2 U L2 R2 B D L B' F D2 L2 F2 L U'";"0";""
"333";"Beginner, white cross down";"85540";"1665564660961";"U2 B U2 F' D2 F2 L2 F2 U2 R2 B' R' B2 D U L' D' R' D F'";"0";""
"333";"Beginner, white cross down";"71790";"1665564794931";"R2 D2 B D2 B U2 L2 D2 F2 R2 B2 U' L' R' F R' B R' D' U";"0";""
"333";"Beginner, white cross down";"79780";"1665571092904";"U F2 U' B2 D' B2 D2 L2 R2 D' L' F L' R2 F2 D U F' L R2";"0";""
"333";"Beginner, white cross down";"74090";"1665575792726";"D' R2 D R2 B2 D2 R2 U' L2 R2 U2 R' B' R2 U' R2 D F2 U' F' U2";"0";""
"333";"Beginner, white cross down";"64510";"1665575893876";"L' B2 R2 U2 L D2 B2 D2 U2 L B2 F' L' D' R F2 R B' U L";"0";""
"333";"Beginner, white cross down";"58460";"1665582741533";"F2 L2 D2 R2 D2 U' L2 D' L2 B2 D' F' L2 B' D L' B' F2 D R' F2";"0";""
"333";"Beginner, white cross down";"60180";"1665583417387";"U2 B2 U2 R' B2 F2 D2 L B2 D2 L2 B' U L B L U' B' D2 L'";"0";""
"333";"Beginner, white cross down";"90770";"1665583584517";"L' D F' R' F2 B' U' L2 D2 B' R' U2 R D2 F2 L' D2 R2 D2 B2";"0";""
"333";"Beginner, white cross down";"75330";"1665583957148";"R' F2 U' D2 B2 R' D2 F' B U2 F' R D2 R' L2 U2 R F2";"0";""
"333";"Beginner, white cross down";"74390";"1665584068701";"B2 R L D B R' L U2 B' D' L2 D L2 U2 R2 D F2 U' F2";"0";""
"333";"Beginner, white cross down";"66170";"1665584183174";"U2 R' F2 D L2 B2 D L F D' F2 L U2 F2 R' B2 U2 B2 D2 L' U2";"0";""
"333";"Beginner, white cross down";"60320";"1665585926417";"D F2 D' B2 U L2 D' F2 U2 R2 B' D R' D2 U' F' R D F R2 U2";"0";""
"333";"Beginner, white cross down";"73630";"1665586064416";"D2 B2 U' B R' U R D B L' U2 R2 U2 D L2 B2 U2 L2 B2";"0";""
"333";"Beginner, white cross down";"76280";"1665586193375";"L F2 R' F2 D2 L' F2 R' F2 R2 U2 B L D R' D' F' L' B' D'";"0";""
"333";"Beginner, white cross down";"72360";"1665586323172";"R2 F2 D2 B2 R2 F' U B' L U' B' F R U R2 D' F2";"0";""
"333";"Beginner, white cross down";"69670";"1665586716325";"R L2 U' D L' B' U D' L' B' L B D2 F D2 F' U2 F' D2 R2";"0";""
"333";"Beginner, white cross down";"70120";"1665586842765";"R2 F2 D' L2 B2 F2 D2 U F2 R2 B' L2 D' R' U L B' D F L2";"0";""
